MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368071490,2020-01-01T00:00:05,41.67223,-88.02774,0,327.7,249,,,,,15,,,,,A
241592000,2020-01-01T00:00:05,24.12916,-84.90037,14.1,283.5,281,,,,,0,,,,,A
367730160,2020-01-01T00:00:06,35.19093,-75.78175,0,360,511,,,,,3,,,,,A
366961630,2020-01-01T00:00:05,29.74691,-95.17488,6.5,268.6,511,,,,,0,,,,,A
367689230,2020-01-01T00:00:05,29.25725,-89.35549,0,360,511,,,,,15,,,,,A
367708380,2020-01-01T00:00:06,45.79409,-122.84262,0.3,229.7,511,JOHNNY PETERSON,,WDI5422,31,3,15,,,,A
367667720,2020-01-01T00:00:06,39.10898,-84.69822,0,263.4,511,ENDEAVOUR,,WDH9406,31,0,18,7,,,A
367777480,2020-01-01T00:00:07,29.68338,-94.98494,0,360,511,,,,,15,,,,,A
367545030,2020-01-01T00:00:07,36.92293,-76.18706,0,360,511,,,,,15,,,,,A
368113370,2020-01-01T00:00:06,29.97107,-93.8567,5,330.4,338,,,,,12,,,,,A
361183330,2020-01-01T00:00:06,26.13708,-80.1086,5.7,11.6,11,,,,,15,,,,,A
368028720,2020-01-01T00:00:07,40.70178,-74.02186,12.7,227.8,511,,,,,15,,,,,A
368031440,2020-01-01T00:00:07,29.78811,-95.06615,0,267,238,,,,,12,,,,,A
314427000,2020-01-01T00:00:06,25.25846,-79.56081,14.6,10.5,10,,,,,0,,,,,A
366996290,2020-01-01T00:00:07,29.73131,-95.02198,5.5,207.5,511,ORION,IMO8851091,WDC2676,31,0,18,7,,57,A
368014430,2020-01-01T00:00:07,35.10668,-90.08452,0,273.2,271,,,,,15,,,,,A
368078960,2020-01-01T00:00:07,29.68288,-91.17636,0.6,90.4,87,,,,,0,,,,,A
368092650,2020-01-01T00:00:00,30.40011,-81.43258,0,360,511,,,,,15,,,,,A
365890154,2020-01-01T00:00:00,47.68848,-86.99197,9.4,133,131,,,,,0,,,,,A
368098790,2020-01-01T00:00:00,40.73505,-73.97321,0.1,44.2,511,,,,,0,,,,,A
368043070,2020-01-01T00:00:01,40.70521,-73.97672,8,11.2,9,,,,,0,,,,,A
367675880,2020-01-01T00:00:00,30.05938,-93.46567,4.9,266.5,511,,,,,0,,,,,A
368013770,2020-01-01T00:00:01,40.40905,-73.99577,0,196.5,203,,,,,0,,,,,A
368039750,2020-01-01T00:00:00,38.57135,-90.2318,0,4.1,511,,,,,12,,,,,A
367132630,2020-01-01T00:00:02,41.67473,-87.43757,0.2,346.7,343,,,,,0,,,,,A
316036776,2020-01-01T00:00:01,48.67091,-123.40517,0,360,511,,,,,0,,,,,A
368081190,2020-01-01T00:00:03,40.73057,-74.01198,0.3,269.7,511,,,,,8,,,,,A
366997750,2020-01-01T00:00:03,28.87372,-95.43883,0,114.1,511,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,,A
368060270,2020-01-01T00:00:04,40.26355,-80.61715,0,220.7,32,,,,,15,,,,,A
368072240,2020-01-01T00:00:04,47.54319,-122.6356,0,161.2,257,,,,,0,,,,,A
338332477,2020-01-01T00:00:06,38.02998,-121.61402,5.1,344,511,,,,,0,,,,,A
563045100,2020-01-01T00:00:06,48.81314,-123.00809,12.4,162.8,174,,,,,0,,,,,A
367758960,2020-01-01T00:00:11,40.38572,-79.84751,0,314.1,511,VERNON M WEILAND,IMO8635708,WDJ2501,31,15,24,9,,31,A
367662430,2020-01-01T00:00:03,38.8295,-82.15582,0,136.5,511,FLORENCE T,,WDH8879,31,15,18,,,,A
368093890,2020-01-01T00:00:05,25.73435,-80.18982,5.4,216.7,511,FLORENCE CLARA,IMO0000000,WDK8411,36,,0,0,,,B
367655260,2020-01-01T00:00:07,29.54578,-90.7013,0.1,201.9,78,SHELIA BORDELON,IMO9670638,WSHQ,90,0,78,16,4.6,,A
257366000,2020-01-01T00:00:08,37.23458,-130.84003,11.3,287,290,HOEGH ST PETERSBURG,IMO9420045,LAII7,70,0,228,32,9,70,A
338334941,2020-01-01T00:00:08,37.19253,-76.42515,0,360,511,TARHEEL SALLY,IMO0000000,,37,,7,2,,,B
316005624,2020-01-01T00:00:08,49.29057,-123.06057,0,46.4,511,TIGER SPIRIT,,,52,15,,,,52,A
388161873,2020-01-01T00:00:08,33.70076,-118.24684,4,242.4,511,SOMETHING SPECIAL,IMO0000000,,30,,20,6,,,B
338253355,2020-01-01T00:00:08,30.40292,-86.69541,0,329.4,511,SEA HORSE,IMO0000000,,37,,10,4,,,B
367482970,2020-01-01T00:00:09,30.03867,-90.67849,0,360,511,KLEIN K,,WDF7287,60,0,14,,,,A
367704000,2020-01-01T00:00:00,32.72344,-117.22588,0,354,119,INTREPID,,WDD6992,60,15,30,8,,60,A
367310270,2020-01-01T00:00:04,21.26971,-158.08843,0.4,262.4,511,NA'INA,,WDD9358,90,0,28,7,,,A
338329171,2020-01-01T00:00:07,33.2058,-117.39004,0,360,511,HONUKAI,IMO0000000,,37,,11,0,,,B
367075110,2020-01-01T00:00:06,27.96192,-97.09282,3.4,30.4,33,LUCY HANNAH,,WDC7682,31,12,18,7,,,A
367759860,2020-01-01T00:00:06,40.25462,-80.64022,0,360,511,ROCKET,,WDJ2592,31,0,20,,,,A
366890910,2020-01-01T00:00:02,48.51508,-122.60828,0.1,305.3,511,MEANDER,,WDH5865,37,0,24,6,,,A
367547090,2020-01-01T00:00:02,35.11617,-90.09508,3.6,100.2,511,JIM BARTON,,WDG5479,31,15,16,,,,A
367685720,2020-01-01T00:00:00,27.85701,-97.05422,7.5,22.4,23,AIDAN DEVALL,,WDI3173,31,15,19,,,,A
636014121,2020-01-01T00:00:01,40.49018,-74.1073,14.3,107,107,SELINI,IMO9382956,A8RL6,80,0,228,32,14.3,80,A
367710320,2020-01-01T00:00:01,38.53849,-90.25109,0,360,511,SUE,,WDI5606,31,0,15,,,,A
367728870,2020-01-01T00:00:00,32.75524,-79.86292,9.6,317.3,317,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31,0,39,,,,A
366997870,2020-01-01T00:00:09,38.46847,-90.28332,0.1,202,511,PAIGE GERTRUDE,IMO8635837,WDC2799,31,9,19,7,,31,A
338332447,2020-01-01T00:00:21,48.75747,-122.5058,0.1,360,511,CHINOOK,IMO0000000,,36,,12,3,,,B
366963390,2020-01-01T00:00:13,38.53916,-90.25036,0,160.7,36,RICHARD E WAUGH,,WDB8734,31,12,47,12,,31,A
367794230,2020-01-01T00:00:41,27.51183,-82.5584,0,242.1,511,BABE,,WDJ6087,37,,,,,,B
367047370,2020-01-01T00:00:42,30.34446,-88.5073,0,115.9,511,SIGNET CHALLENGER,IMO8983090,WDC5854,31,5,31,10,,,A
338347938,2020-01-01T00:00:33,32.71104,-117.23242,0,360,511,S/V MOONSHADOW,IMO0000000,1293346,36,,18,6,,,B
338241672,2020-01-01T00:00:31,25.90644,-80.12521,0,45,511,EAJ,IMO0000000,,37,,12,5,,,B
368027650,2020-01-01T00:00:27,29.12443,-90.03268,3.1,248.5,511,PRINCESS CINDY,IMO0000000,WDJ9608,30,,29,8,,,B
368088750,2020-01-01T00:00:51,40.10222,-74.04222,0,265.3,511,,IMO0000000,,37,,0,0,,,B
367620420,2020-01-01T00:00:54,29.74073,-95.15664,0,15.5,355,JANE MERRICK,,WDH4699,31,5,22,,,,A
316003455,2020-01-01T00:01:04,48.36991,-123.72592,0,360,511,LASQUETI WRANGLER,IMO0000000,,30,,12,6,,,B
368105480,2020-01-01T00:01:06,47.62852,-122.39197,0,360,511,LEGEND,IMO0000000,WDK9647,37,,16,7,,,B
338238574,2020-01-01T00:01:05,30.39973,-87.24104,0,213,511,MISS MICKEY,IMO0000000,,37,,15,5,,,B
368106690,2020-01-01T00:01:06,28.62139,-80.80979,0,241.1,511,VALKYRIE,IMO0000000,WDK9789,37,,12,30,,,B
367741540,2020-01-01T00:00:18,56.80939,-132.96411,0,280.8,511,MARATHON,,WDI8728,30,,15,6,,,B
316035442,2020-01-01T00:00:39,48.37059,-123.76133,0.1,85.8,511,LADY GRACIOUS,IMO0000000,,36,,12,5,,,B
366971350,2020-01-01T00:00:00,46.40263,-84.24058,7.9,158.9,159,PHILIP R CLARKE,IMO5277062,WDH7554,70,0,228,21,8,70,A
367668450,2020-01-01T00:00:03,40.70482,-73.97278,0,360,511,WILLIAM M FEEHAN,,WDH9474,,0,,,,,A
366995250,2020-01-01T00:00:06,29.96352,-90.02735,0,254.6,511,CAPT FRANK STALLINGS,,WDC2582,31,12,17,6,,,A
367473140,2020-01-01T00:00:07,32.83,-79.89749,0,214,511,VIRGINIAN,,WDF6332,90,3,54,18,,33,A
367610540,2020-01-01T00:00:08,42.40216,-73.78439,5.3,16.5,511,HELEN LARAWAY,IMO8992522,WDH3753,31,15,21,8,,,A
366842960,2020-01-01T00:00:08,29.47057,-94.85449,7.8,159.2,157,BETH WILSON,IMO8975768,WDA7404,31,0,25,9,,,A
366495000,2020-01-01T00:00:03,39.04524,-75.16414,12.1,337.9,337,OVERSEAS CHINOOK,IMO9432218,WNFQ,80,0,183,32,12.2,80,A
366740430,2020-01-01T00:00:08,30.65258,-88.03235,0.3,205.6,300,NEW RIVER,IMO9182772,WCX8251,31,0,27,15,1.6,52,A
367551340,2020-01-01T00:00:09,40.6409,-74.16379,0,286.4,511,ALEX MCALLISTER,IMO8601159,WDG5889,31,0,26,10,3.8,,A
241289000,2020-01-01T00:00:07,24.57807,-84.16093,0.8,193.4,296,MARAN GAS SPARTA,IMO9650042,SVBW4,80,0,289,44,12.5,,A
367590460,2020-01-01T00:00:07,32.09757,-81.10711,0.1,127,319,SUN TRADER,,WDG9703,31,5,17,,,,A
259739000,2020-01-01T00:00:04,37.48586,-122.66234,9,358.3,352,HOEGH OSLO,IMO9382396,LAEK7,70,0,179,32,9.6,70,A
371147000,2020-01-01T00:00:09,24.69927,-87.86002,15.2,101,106,GRAND PEARL,IMO9339844,3EPV3,70,0,199,32,9.6,70,A
316014160,2020-01-01T00:00:02,42.26346,-83.10544,0,168.4,20,MANITOULIN,IMO8810918,XJBX,80,0,138,23,8.4,70,A
367388530,2020-01-01T00:00:06,36.95223,-76.32824,0,278.1,276,FORT BRAGG,IMO8943935,WDE7065,31,0,27,9,,,A
368107550,2020-01-01T00:00:06,45.6021,-122.65364,0,352.8,511,LOVELEE,IMO0000000,WDK9885,37,,13,4,,,B
367368820,2020-01-01T00:00:06,43.65796,-70.24795,0,226.3,318,ANDREW MCALLISTER,IMO9424950,WDE5582,31,0,29,10,3.7,52,A
367008520,2020-01-01T00:00:09,29.26669,-89.35504,0,229.2,511,MISS ALENE,,WDC3476,31,0,12,4,,,A
367016010,2020-01-01T00:00:06,29.31206,-94.80367,0,360,511,HENRY T,,WDC3903,31,0,15,7,,,A
367122680,2020-01-01T00:00:11,30.38816,-81.49972,0,313.7,307,MISS GILL,IMO7114109,WDD3010,31,0,31,9,4.3,31,A
367186380,2020-01-01T00:00:07,41.81479,-71.39991,0,241.3,511,RELIANCE,IMO7367407,WDD7436,31,0,29,8,3.7,52,A
368099990,2020-01-01T00:00:12,30.42263,-91.19557,0,109.1,511,JOHN OLIVER,,WDK9057,31,0,17,7,3.5,31,A
316009219,2020-01-01T00:00:10,49.29113,-122.97373,0,32,141,ISLAND SCOUT,IMO8967450,CFG7527,31,0,23,7,3.4,52,A
366862680,2020-01-01T00:00:06,37.74013,-122.3394,0,360,511,BAYCAT,,WDA9210,31,0,16,6,,,A
367738160,2020-01-01T00:00:03,53.90491,-166.51184,0.1,67.2,511,PACIFIC STAR,IMO7367005,WDI8392,90,0,53,11,3.7,30,A
367061140,2020-01-01T00:00:05,32.03469,-80.90286,0,215.4,511,SAVANNAH,,WSW6620,90,0,17,4,,50,A
367113430,2020-01-01T00:00:06,38.85034,-90.11542,0,247.1,511,MR LAMPTON,,WDD2295,31,0,32,9,,31,A
367406910,2020-01-01T00:00:04,39.76095,-74.10839,0,267.4,27,FRANCES ANNE,,WDE8555,30,,20,5,,,B
367047120,2020-01-01T00:00:05,45.83369,-122.79168,6.1,198.6,193,REBEL,,WDC5832,31,0,24,9,,,A
366993880,2020-01-01T00:00:02,40.80799,-73.82315,0.5,126,511,MISTER T,IMO8968222,WDC2491,31,0,24,7,3.4,,A
367479820,2020-01-01T00:00:05,37.97197,-122.49883,0.9,360,511,FREEDOM,IMO0000000,WDF6975,37,,19,5,,,B
367301010,2020-01-01T00:00:00,29.73346,-95.20593,0,2.4,25,NATHAN GOLDING,,WDD8656,31,15,22,10,,57,A
368086630,2020-01-01T00:00:02,47.66671,-122.39178,0,24.5,511,IRON DON,,WDK7667,30,0,40,0,2.1,30,A
366998520,2020-01-01T00:00:00,39.26953,-76.58491,0,171,511,DAVID M KRAUSE,IMO8424848,WDC2846,52,0,32,8,5,52,A
367787650,2020-01-01T00:00:11,29.9973,-90.43567,0,283.1,511,JUSTICE,,WDJ5437,31,0,23,9,,52,A
367456820,2020-01-01T00:00:08,29.98284,-90.40455,0,16.5,325,INNOVATOR,IMO8981420,WDF4880,31,0,22,9,,,A
367078850,2020-01-01T00:00:00,40.64674,-74.10753,5.6,88.5,102,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,A
366988710,2020-01-01T00:00:03,36.17231,-86.8347,0.4,71.7,31,DAVID K WILSON,,WDC2152,31,0,28,9,,,A
367618070,2020-01-01T00:00:10,18.20175,-65.58983,19.8,271.7,511,CAYO BLANCO,IMO9607679,WDH4469,60,5,48,10,,,A
316006101,2020-01-01T00:00:11,49.29062,-122.97369,0,304.3,511,CINDY MOZEL,IMO7406708,CFN6143,31,0,23,7,3.9,52,A
368380000,2020-01-01T00:00:01,47.64703,-122.33983,0,294.5,41,ALYESKA,IMO7437783,WCX8749,30,7,37,9,,30,A
367328790,2020-01-01T00:00:13,29.74829,-91.59048,3.7,121,131,LADY OF PERPETUAL HE,,WDE2720,31,0,22,8,,,A
338214613,2020-01-01T00:00:44,26.78095,-80.04037,0,137.3,511,MOUNTAIN HIGH,,,37,,,,,,B
367380880,2020-01-01T00:00:03,37.77112,-122.29945,0,327.7,511,GEMINI,IMO9550747,WDE6488,60,0,34,8,1.9,60,A
271043241,2020-01-01T00:00:05,40.50742,-72.54033,12.1,269,270,DENAK VOYAGER,IMO9108257,TCUX2,70,0,223,32,13.4,,A
367151590,2020-01-01T00:00:37,24.84484,-82.03796,2.6,100.3,511,MIZ SHIRLEY,IMO7944920,WDD4950,30,,23,6,,,B
367456790,2020-01-01T00:00:24,37.04552,-88.43564,0.3,89.9,69,ELIZABETH LANE,,WDF4878,31,0,39,11,,,A
367104060,2020-01-01T00:01:04,34.36655,-119.52427,16.2,214.8,316,ALAN T,IMO8982577,WDC9571,60,0,28,7,,42,A
368004190,2020-01-01T00:01:05,41.70169,-83.45157,0.6,200.2,61,KRISTIN JOELLE,IMO6604016,WDJ7186,31,0,25,7,,31,A
367636940,2020-01-01T00:00:26,24.57691,-81.70886,0,218.7,511,TOUCAN DEUX,,WDH6339,37,,11,,,,B
366959080,2020-01-01T00:00:06,57.77781,-152.4127,0,12.5,511,JEANOAH,IMO8856508,WDB8474,30,15,20,6,,,A
367642910,2020-01-01T00:00:29,27.92876,-82.42804,0,154.4,511,CINDY E,,WDH6919,31,5,17,6,,,A
367066070,2020-01-01T00:00:08,37.04176,-89.18214,0,252,511,BOB STITH,,WDC7094,31,12,41,14,,,A
338205733,2020-01-01T00:00:47,34.21554,-77.81444,0,0,511,AHULLYACHTAFUN,,,37,,14,4,,,B
367702420,2020-01-01T00:00:10,31.15168,-87.97309,0,230.1,319,SAFETY FOREVER,,WDI4826,31,0,21,8,,32,A
303476000,2020-01-01T00:00:14,29.40794,-91.99232,0.2,187.7,511,WARRIOR,IMO8964305,WDC7597,60,0,40,7,,60,A
367151380,2020-01-01T00:00:14,29.57672,-90.60553,0.1,229.2,1,ARCHIE WILSON,,WDD4935,31,15,25,10,,57,A
366984850,2020-01-01T00:00:10,38.83198,-90.1071,0,360,511,COOP VENTURE,,WDB9901,31,0,47,12,,,A
367145680,2020-01-01T00:00:01,42.61114,-73.76005,0,260.2,6,KIMBERLY POLING,IMO8964721,WDD4513,31,0,30,10,4,,A
366996140,2020-01-01T00:00:13,29.76363,-95.09373,0,286.5,143,COMAL,,WDC2662,31,0,18,7,,57,A
367475560,2020-01-01T00:00:09,39.37155,-81.30242,0,306.2,233,CAPT KIRBY DUPUIS,,WDF6564,31,12,35,10,,,A
367570750,2020-01-01T00:00:11,27.81087,-97.29912,7.3,267.1,511,MONICA MEANS,,WDG7778,31,0,26,9,,,A
338172203,2020-01-01T00:00:39,34.25487,-119.26353,0,220.3,511,MADISON THERESE,,,37,,,,,,B
316021351,2020-01-01T00:00:00,49.29479,-123.13289,0,318.2,511,BRITANNIA,IMO8120650,VY5348,60,0,38,9,2.8,60,A
367628190,2020-01-01T00:00:09,30.37707,-91.32433,0.3,359.9,0,CHRISTY,IMO7237482,WDH5466,31,0,24,7,,,A
367580590,2020-01-01T00:00:48,29.11783,-91.91073,14.9,272.2,511,K-MARINE III,IMO8964161,WDG8739,60,0,40,7,1.8,69,A
367057710,2020-01-01T00:00:09,37.81208,-87.14739,0.4,113.1,139,GLENN W JONES,,WDC6543,31,12,48,14,,,A
367770010,2020-01-01T00:00:48,47.62908,-122.39255,0,360,511,B-KNOTTY,,WDJ3648,37,,17,,,,B
538006392,2020-01-01T00:00:12,17.38028,-64.98737,12.5,221,220,RIDGEBURY PROGRESS,IMO9180152,V7MN9,80,0,333,58,22.5,89,A
366960460,2020-01-01T00:00:12,30.10704,-93.30221,0,234.8,511,F LOGAN,,WDB8561,31,0,17,7,,,A
367371820,2020-01-01T00:00:17,39.71865,-75.52201,0,321.6,267,ANACOSTIA,IMO9544217,WDE5804,31,5,30,10,,31,A
367597350,2020-01-01T00:00:13,30.40136,-87.20867,0,164.1,348,KATHRYN T DEVALL,,WDH2416,31,15,22,,,,A
367696730,2020-01-01T00:00:26,27.34402,-82.59738,0,298.7,511,FAST LANE,,WDI4248,37,,12,,,,B
367692430,2020-01-01T00:00:38,29.58846,-90.37224,3.5,31.7,31,HIGMAN MARINER,,WDI3837,31,0,23,,,,A
316013946,2020-01-01T00:00:20,43.26625,-79.78708,0,65,18,LEO A MCARTHUR,IMO9473262,CFN5313,31,5,37,13,5.5,80,A
367736490,2020-01-01T00:00:45,48.53791,-123.01458,0,241,511,KODIAK,,WDI8230,37,,,,,,B
367703000,2020-01-01T00:00:31,30.34225,-88.50824,0,87.1,194,OVERSEAS LONG BEACH,IMO9353527,WAAT,80,5,183,32,12.2,80,A
367678650,2020-01-01T00:00:57,47.62897,-122.39264,0,299.6,511,FREESTYLE,,WDI2485,37,,19,,,,B
367791550,2020-01-01T00:01:01,40.7037,-73.97704,0.9,194.2,24,FLYER,,WDJ5814,60,15,24,,,,A
375144000,2020-01-01T00:00:34,29.55859,-95.02954,0,208.1,511,LADY ZELDA,,J8Y4515,37,5,23,6,,37,A
235052361,2020-01-01T00:00:45,32.02394,-81.0462,0,132.9,511,TALARIA,,MQCT8,37,,,,,,B
338107857,2020-01-01T00:00:35,49.16843,-123.93297,0,247.5,357,QUEST,,,37,0,22,6,,,A
367078850,2020-01-01T00:01:07,40.64668,-74.10514,5.9,93.6,104,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,A
367797260,2020-01-01T00:01:07,40.70344,-74.00403,5.5,277.6,272,H208,,WDJ6389,60,0,,,,,A
367059190,2020-01-01T00:01:04,40.80728,-124.16469,0,146.1,511,BLUE DOLPHIN,,WDI6964,30,,14,4,,,B
368006520,2020-01-01T00:00:10,35.78517,-95.29849,0,102.3,511,LEGACY,,WDJ7419,,15,,,,,A
366826930,2020-01-01T00:00:13,29.60854,-95.02445,0,237.7,212,RUSTY HILL,,WDA6027,31,12,18,7,,57,A
367547910,2020-01-01T00:00:25,27.45753,-80.32365,0,110.4,511,DANIEL P BEYEL,,WDG5564,31,0,19,,,,A
316002054,2020-01-01T00:01:04,49.19321,-122.92024,0,300.2,511,PROFILER II,,CZ2496,,0,11,5,1.7,,A
220187000,2020-01-01T00:01:05,36.99481,-74.51703,18.2,191.1,190,AXEL MAERSK,IMO9260419,OUUY2,70,0,352,42,15,71,A
367090390,2020-01-01T00:01:07,29.57653,-89.1486,0.1,267.2,511,SUN DAY,,WDC8625,60,0,31,7,,,A
319160000,2020-01-01T00:00:19,44.27425,-68.3208,0.1,256.4,101,ISLANDER,,ZCOT5,37,5,,,,37,A
367332910,2020-01-01T00:01:13,29.57198,-90.59394,0,360,293,JULIE GONSOULIN,,WDE3012,31,0,21,9,,,A
367074420,2020-01-01T00:00:55,25.7957,-80.14594,0,217.2,511,SILVER GIRL,,WDC7640,37,,,,,,B
367367430,2020-01-01T00:01:12,40.73885,-73.96897,20.3,171.2,511,GENE FLATOW,,WDE5486,60,0,20,8,,,A
495270931,2020-01-01T00:01:11,26.09014,-80.11645,1.5,352.6,511,PILOTN0;4,,WDA5463,50,15,0,0,0,0,A
338208124,2020-01-01T00:01:04,48.68304,-123.40445,0,341.4,511,SUELLEN,,,37,,10,3,,,B
367612470,2020-01-01T00:01:11,29.75481,-95.1778,0.2,134.7,315,HOS CLEARVIEW,IMO9647605,WDH3935,90,0,97,19,6,,A
205706000,2020-01-01T00:01:07,28.93657,-95.3337,0,125.7,126,KORTRIJK,IMO9687514,ONIU,80,5,,,,,A
366741180,2020-01-01T00:00:08,32.82598,-79.933,0.1,202.5,353,NAVIGATOR,IMO7326350,WDE7302,31,0,33,9,4,31,A
367306890,2020-01-01T00:00:22,29.11854,-90.20125,0.1,183.1,343,HMS JIM MORGAN,IMO9097147,WDH3291,90,0,45,10,,,A
367469370,2020-01-01T00:00:02,39.94895,-75.13911,0,0,511,BEN FRANKLIN,,WDF5984,60,0,25,7,,,A
316003702,2020-01-01T00:00:25,48.75426,-122.50531,0.1,315.2,511,EASTISLE,IMO5096298,VDQW,30,,24,6,2.9,,B
367162830,2020-01-01T00:00:14,29.37566,-94.86906,0,297.7,284,JOHN P PASENTINE,,WDD6356,31,12,26,9,,,A
338173241,2020-01-01T00:01:09,25.09577,-80.43617,0,80.5,511,PERFECT GAME,,,30,,,,,,B
367503760,2020-01-01T00:00:15,29.87419,-93.92717,8.2,38,39,WES SELLARS,,WDF9302,31,15,26,9,,31,A
367063240,2020-01-01T00:00:05,46.48495,-84.29755,0.2,198.6,288,SUGAR ISLANDER II,,WCU8534,60,0,33,12,,60,A
366961230,2020-01-01T00:00:13,30.45074,-91.19451,0.1,112,357,INLAND STAR,,WDH5465,31,0,16,6,,,A
316011982,2020-01-01T00:00:04,49.12293,-123.18653,0,303.3,511,PACIFIC NAVIGATOR,,,,15,19,6,2.9,50,A
367724890,2020-01-01T00:00:13,29.06765,-88.98942,3.1,40.5,511,MISSISSIPPI III,IMO8940567,WDI7052,30,,24,7,,,B
367751940,2020-01-01T00:00:07,33.61584,-117.90613,0,360,511,JAMMIN',IMO0000000,WDI9765,37,,13,7,,,B
367526070,2020-01-01T00:00:01,53.94833,-166.61423,0.7,254,511,GORDON JENSEN,IMO8836273,WDG3440,30,0,95,15,,30,A
367140960,2020-01-01T00:00:00,30.25414,-91.2705,0,226.5,511,ROSS A GRAND,IMO8635409,WDD4159,31,0,16,6,,31,A
538008289,2020-01-01T00:00:00,41.29745,-71.58033,10.5,84,85,CELSIUS RAVENNA,IMO9402809,V7A2198,80,0,182,32,7.2,89,A
367373640,2020-01-01T00:00:04,33.99852,-91.40425,6.2,145.7,150,FRANK T STEGBAUER,,WDE5944,31,0,34,10,,,A
367704150,2020-01-01T00:00:05,33.75634,-118.1792,11.2,251.5,511,KRISTINA,,WDI5000,60,0,23,6,,,A
368043840,2020-01-01T00:00:05,28.40723,-80.62966,0,360,511,ISLAND PAWS,IMO0000000,WDK3298,37,,14,7,,,B
366747870,2020-01-01T00:00:44,38.95826,-74.87697,0,273.4,511,VILA DO CONDE,IMO8120143,WCY3150,30,,24,7,,,B
316008255,2020-01-01T00:00:08,45.5575,-73.52502,0,158.1,214,OCEAN JUPITER,IMO9220160,,31,0,24,9,3.7,52,A
316002718,2020-01-01T00:00:36,48.37381,-123.71916,0,155.8,511,ISLAND JOY,,,30,,,,,,B
367677450,2020-01-01T00:00:11,29.75746,-95.09417,0.1,307.3,511,CAPT JAMES,,WDI2369,31,12,23,,,,A
367667630,2020-01-01T00:01:01,35.65128,-133.38588,8.1,77.9,511,PACIFIC DRAGON,IMO8956774,WDH9397,30,,24,7,,,B
219005000,2020-01-01T00:01:11,40.51285,-74.25619,7.8,208.3,205,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
366993420,2020-01-01T00:00:11,29.69349,-91.50025,4.7,113,115,H B 1,IMO8992510,WDC2454,31,5,22,8,,,A
367754450,2020-01-01T00:01:15,40.64547,-74.12117,0.1,1.5,511,MISTER JIM,IMO8957376,WDJ2018,31,0,21,7,,,A
367752120,2020-01-01T00:00:12,30.05131,-90.64189,0.5,121,297,AMERICAN SKILL,,WDI9784,31,12,,,,,A
367197410,2020-01-01T00:01:12,29.1068,-88.85774,0.3,161,203,CANDY COUNTER,IMO9550943,WDD8297,60,0,51,9,,90,A
366862960,2020-01-01T00:00:36,32.72048,-117.22531,0,236.6,216,BESAME,,WDA9235,60,,24,6,,,B
367705050,2020-01-01T00:00:53,48.74495,-122.49552,0.1,285.2,43,C E,,WDI5089,31,5,28,9,,,A
367003180,2020-01-01T00:00:08,29.7856,-95.09595,0,234.7,511,PAC I,,WDE6780,31,0,19,7,,31,A
309518000,2020-01-01T00:00:09,29.61661,-93.31352,11.7,140.9,141,GRIMSTAD,IMO9336402,C6WG9,80,0,240,42,14.9,80,A
367368820,2020-01-01T00:01:16,43.65795,-70.24795,0,297.1,318,ANDREW MCALLISTER,IMO9424950,WDE5582,31,0,29,10,3.7,52,A
538070879,2020-01-01T00:00:10,26.83637,-80.05704,0,246.3,511,MSMONICA,,V7ZE6,,0,,,,,A
311000111,2020-01-01T00:00:48,33.70667,-118.14233,0.1,150,225,PEGASUS VOYAGER,IMO9665736,C6AP3,80,1,275,48,17,,A
367679030,2020-01-01T00:00:09,30.49077,-91.75275,0,22.7,347,INEZ CENAC,,WDI2520,31,0,21,,,,A
367594960,2020-01-01T00:00:13,24.56208,-81.80251,0,248,511,MOON RIVER,,WDH2158,37,0,22,,,,A
356407000,2020-01-01T00:00:04,36.87716,-76.34314,2.8,77.6,70,EVER LUCKY,IMO9604172,3FAE4,70,0,335,46,-12,74,A
367568660,2020-01-01T00:00:16,47.62874,-122.3917,0,360,511,CRESCENDO,,WDG7575,37,,15,,,,B
366938510,2020-01-01T00:00:04,33.76512,-119.96004,8.2,263.3,261,KLIHYAM,IMO7644271,WDB7218,31,0,36,10,5.3,,A
338182705,2020-01-01T00:00:58,47.63112,-122.33081,0,360,511,CONTANGO,,,37,,11,,,,B
367619920,2020-01-01T00:00:06,34.81353,-87.38372,1.3,261,259,AMERICAN SPIRIT,,WDH4653,31,13,22,,,,A
305034000,2020-01-01T00:01:07,34.89698,-129.58657,14,92.5,90,BBC VELA,IMO9347853,V2CL3,70,0,119,20,7.8,,A
367402280,2020-01-01T00:01:08,38.95874,-74.86691,0,32.1,511,ELISE G,IMO7647302,WDE8163,30,,24,6,,,B
369493013,2020-01-01T00:00:16,42.04607,-124.26745,0,179.9,511,CG47295,,,90,15,14,,,51,A
366987890,2020-01-01T00:00:05,29.25682,-89.36017,0,360,119,CAPT RUDY,IMO9337420,WDC2099,90,0,49,10,3,,A
